x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
559.016,521.983,377.533,670.604,170.906,605.097,295.088,315.866,113.366,283.235,545.176,416.786,318.287,67.502,177.732,148.466,534.947,73.593,nan,nan
560.494,521.307,380.985,671.387,170.774,604.735,295.295,316.071,113.280,283.239,544.734,416.158,318.553,67.933,177.079,149.117,535.395,72.798,nan,nan
561.573,521.062,381.128,669.585,170.772,604.546,295.099,315.629,115.911,283.619,545.560,414.562,319.022,68.892,176.715,149.120,535.624,72.704,nan,nan
562.512,520.073,382.472,669.348,170.831,604.583,291.410,314.404,113.980,282.872,535.547,409.111,319.282,68.845,177.061,147.401,535.779,72.813,nan,nan
563.071,520.409,383.720,669.558,170.616,603.670,290.719,314.493,112.372,282.389,527.875,402.093,319.271,68.788,177.468,147.488,536.310,73.352,nan,nan
564.046,520.193,383.294,668.495,170.743,603.826,292.027,315.514,110.584,282.001,527.959,397.503,319.481,68.770,177.635,146.087,537.928,73.684,nan,nan
564.702,519.578,383.626,668.067,170.728,603.834,290.272,315.022,109.634,282.034,527.319,392.801,319.819,69.102,177.739,146.504,539.538,70.440,nan,nan
565.305,519.513,383.916,667.649,170.711,603.626,290.034,315.011,108.020,281.366,527.097,389.612,319.555,68.655,177.739,146.504,542.288,65.240,nan,nan
565.778,519.720,384.125,667.355,170.749,603.705,290.783,315.297,108.033,281.577,524.148,386.173,319.687,69.045,177.739,146.504,545.028,63.110,nan,nan
565.926,519.415,384.558,667.519,170.723,603.767,289.822,315.198,107.035,282.069,523.041,384.518,320.267,69.942,177.739,146.504,546.558,62.008,nan,nan
566.405,520.367,384.163,666.381,170.920,604.114,290.358,315.574,106.213,281.669,522.895,383.060,320.169,69.549,177.813,146.444,547.223,62.328,nan,nan
567.015,522.629,384.739,666.868,169.458,603.065,290.572,315.882,106.908,281.856,523.061,381.326,320.175,69.541,177.744,146.256,548.032,62.126,nan,nan
571.409,517.344,384.841,666.400,168.031,600.241,289.764,315.545,106.667,281.815,521.804,380.312,320.615,70.335,177.697,145.736,548.226,62.423,nan,nan
575.385,520.713,385.367,666.181,166.854,597.404,290.506,316.146,107.408,282.455,521.667,379.328,320.483,70.203,177.784,145.149,549.055,61.933,nan,nan
583.316,517.410,385.513,666.408,164.384,593.534,290.907,316.160,107.125,282.662,522.722,378.660,320.842,70.656,177.784,145.149,549.432,61.668,nan,nan
587.311,517.507,384.957,665.435,163.831,592.156,289.764,315.909,108.608,283.368,522.927,378.848,321.087,71.554,177.789,146.049,549.836,62.548,nan,nan
591.509,517.224,385.105,665.171,162.170,589.351,290.722,316.136,107.909,283.515,521.616,377.523,320.828,70.824,177.043,147.359,550.034,62.128,nan,nan
594.107,515.571,389.165,665.646,161.582,588.626,290.454,316.196,108.014,283.586,522.431,377.387,322.771,73.714,175.267,144.836,550.729,61.351,nan,nan
594.244,518.411,393.039,665.737,161.390,588.071,289.751,316.062,107.612,283.817,522.258,376.839,327.674,68.303,175.779,143.385,550.724,62.383,nan,nan
595.566,518.210,400.215,668.675,160.742,587.097,289.413,316.110,106.864,283.595,522.194,376.463,330.717,60.084,175.414,143.342,551.116,61.628,nan,nan
596.613,518.194,398.974,666.483,160.812,586.595,290.196,316.729,109.757,285.376,522.250,376.101,333.308,56.692,174.972,141.847,551.126,62.189,nan,nan
597.644,518.135,397.031,663.335,159.775,585.258,290.432,316.729,108.018,287.157,522.024,375.670,336.088,54.324,175.289,142.105,551.108,63.194,nan,nan
597.616,518.849,396.505,662.435,159.812,585.160,290.739,316.806,106.231,287.737,521.985,375.244,336.790,55.075,175.410,142.801,553.431,63.730,nan,nan
598.848,518.589,397.787,662.485,159.518,584.627,290.189,313.961,101.394,288.050,522.894,374.823,337.653,54.429,175.230,142.269,557.637,58.860,nan,nan
599.417,518.563,398.255,662.005,159.219,584.145,290.380,314.582,98.158,287.613,525.342,374.474,338.190,54.736,175.055,142.202,561.541,52.863,nan,nan
599.705,518.671,397.590,661.263,158.894,583.307,290.261,313.756,95.697,288.291,526.131,373.914,338.089,55.485,175.495,143.042,564.981,49.896,nan,nan
600.797,518.135,397.924,661.114,158.784,583.183,291.505,314.537,94.630,288.956,524.588,372.010,338.474,55.854,175.514,143.305,568.136,48.462,nan,nan
601.030,518.385,398.957,661.151,158.583,582.984,291.967,314.967,93.562,289.586,524.535,371.150,338.885,55.626,175.269,143.521,570.276,50.789,nan,nan
601.154,518.641,398.762,660.796,158.428,582.683,291.338,314.067,93.345,289.944,525.549,370.740,339.740,54.597,175.469,144.480,570.381,51.480,nan,nan
601.471,518.725,399.998,660.945,158.457,582.406,291.132,313.843,93.215,290.276,525.150,370.392,340.246,54.693,175.256,143.873,570.449,52.269,nan,nan
602.844,516.628,399.453,660.460,158.183,582.196,291.097,313.699,91.313,290.494,524.396,370.393,340.481,54.633,175.214,143.323,571.925,51.078,nan,nan
601.963,519.118,399.117,660.202,158.228,581.986,291.097,313.699,91.276,290.675,526.271,369.108,340.612,54.818,175.109,144.034,572.189,51.449,nan,nan
602.417,518.908,398.721,659.798,158.016,581.786,291.175,313.882,91.266,291.067,525.922,369.146,340.522,55.208,175.224,143.903,572.943,50.869,nan,nan
602.090,519.448,399.710,660.068,157.973,581.698,291.175,313.882,91.346,291.386,526.427,369.241,341.533,53.646,175.113,143.907,572.734,51.370,nan,nan
603.060,518.705,399.093,659.253,157.834,581.585,291.287,313.885,90.605,291.410,527.976,368.815,341.242,54.338,175.188,144.214,573.757,50.963,nan,nan
603.200,518.916,399.313,659.315,157.789,581.317,291.362,314.008,90.509,291.751,526.727,368.692,341.611,54.348,174.957,145.637,574.352,50.602,nan,nan
603.286,519.136,399.393,659.062,158.135,581.537,291.565,314.225,91.177,292.265,527.513,368.559,341.683,54.561,173.993,141.371,574.348,50.601,nan,nan
603.496,519.121,399.423,659.213,157.624,580.898,292.105,315.120,91.099,292.620,527.495,368.682,341.321,55.348,173.189,137.749,573.948,51.052,nan,nan
602.910,519.939,401.486,658.449,157.551,580.538,292.284,315.104,90.682,292.759,529.333,367.905,342.367,55.799,173.675,137.471,574.103,51.112,nan,nan
599.237,519.768,402.111,658.158,157.527,580.419,292.321,315.233,90.385,292.982,526.685,372.961,348.984,58.559,173.537,135.792,574.254,51.286,nan,nan
596.472,520.205,402.191,657.298,157.479,580.373,292.300,315.175,91.152,293.185,523.330,379.771,356.318,58.204,173.512,136.060,574.179,51.933,nan,nan
593.234,519.399,402.551,656.806,157.639,580.427,293.045,316.241,90.933,293.330,527.215,383.669,364.977,57.948,173.518,136.718,574.619,51.436,nan,nan
590.380,520.052,402.855,656.764,157.287,580.494,294.249,316.768,90.743,293.715,526.148,387.939,370.292,58.013,173.882,135.611,573.680,52.119,nan,nan
588.086,519.376,403.397,656.466,156.683,582.680,295.740,314.473,90.833,293.907,527.517,390.794,376.580,57.669,173.990,135.699,573.801,52.030,nan,nan
586.937,519.817,402.785,656.047,153.213,583.126,295.302,313.548,91.291,293.793,528.495,391.860,379.743,57.665,173.990,135.699,574.650,51.440,nan,nan
585.852,519.943,403.134,655.887,152.696,581.832,295.441,312.528,91.783,293.506,530.468,391.306,381.635,57.691,173.990,135.699,574.741,51.387,nan,nan
585.389,520.315,402.907,655.231,151.452,578.984,294.989,307.565,89.999,293.150,530.670,391.763,385.721,57.779,173.990,135.699,574.759,51.622,nan,nan
584.965,521.116,403.263,655.370,149.462,577.321,295.347,305.437,89.872,293.253,529.964,393.201,386.397,57.943,173.990,135.699,574.314,53.054,nan,nan
584.854,521.536,403.259,655.061,148.634,575.727,295.991,302.440,89.897,293.017,530.561,393.455,388.686,57.619,173.990,135.699,571.496,55.671,nan,nan
584.720,522.136,402.792,654.220,145.661,572.723,295.982,307.206,88.280,292.631,530.643,393.684,390.670,58.033,173.990,135.699,566.864,55.818,nan,nan
584.970,522.529,403.225,654.416,145.760,572.762,296.866,303.398,89.179,293.123,532.841,393.413,387.122,58.839,173.916,135.829,565.700,57.179,nan,nan
584.025,521.961,403.037,654.084,145.998,572.787,297.150,303.920,89.755,293.221,533.861,404.086,389.977,58.930,173.891,135.794,565.179,56.763,nan,nan
584.510,522.801,402.852,653.852,145.634,572.442,297.263,305.042,89.579,293.272,533.625,408.447,389.613,59.388,173.926,134.100,564.265,57.484,nan,nan
584.279,522.744,402.931,653.799,145.102,571.932,297.587,303.525,90.124,293.367,535.479,413.088,389.809,59.979,173.676,133.320,564.034,57.805,nan,nan
583.943,522.774,403.774,653.392,144.820,571.505,297.415,303.649,90.002,293.303,536.578,414.338,389.895,59.843,174.102,128.488,563.740,58.734,nan,nan
584.289,523.305,405.031,650.348,144.812,571.271,297.534,303.415,90.070,293.487,537.841,415.581,388.427,59.831,174.089,127.880,563.883,58.735,nan,nan
584.099,523.121,413.434,648.481,144.623,571.047,297.525,303.247,90.137,293.291,537.748,415.897,389.767,59.807,174.159,127.821,564.173,59.246,nan,nan
584.418,523.653,421.767,648.704,144.780,571.271,297.449,305.616,89.834,293.355,538.387,418.130,389.767,59.807,174.151,126.184,564.510,60.384,nan,nan
584.532,524.048,424.587,645.804,144.791,571.221,297.499,305.705,88.944,293.167,538.539,418.685,388.545,59.940,174.161,126.095,564.058,59.600,nan,nan
584.712,524.281,423.963,644.634,145.264,571.646,297.499,305.705,88.343,293.250,539.425,418.691,388.530,59.870,174.161,126.095,564.637,60.831,nan,nan
584.815,524.211,424.248,643.238,145.002,571.367,297.596,305.341,89.101,293.661,538.967,417.886,388.530,59.870,174.161,126.095,564.670,61.052,nan,nan
584.876,524.471,423.323,641.664,144.926,571.249,297.608,305.425,89.636,293.787,538.968,417.636,388.597,59.875,174.161,126.095,565.105,61.936,nan,nan
584.816,524.859,427.942,642.167,144.926,571.249,297.592,305.583,88.176,293.596,540.200,418.957,389.427,59.883,174.161,126.095,566.685,63.793,nan,nan
583.119,526.377,421.818,640.497,144.926,571.249,297.190,308.003,89.517,293.775,540.306,418.935,387.955,59.963,174.161,126.095,565.643,63.807,nan,nan
570.975,524.427,421.453,640.333,144.926,571.249,297.529,306.968,88.559,294.060,540.284,419.059,385.326,62.320,174.161,126.095,562.989,57.972,nan,nan
565.888,522.947,422.221,639.542,144.926,571.249,297.818,308.550,94.907,296.744,540.414,418.655,383.462,62.153,174.161,126.095,562.287,57.746,nan,nan
563.089,524.363,424.845,639.109,144.853,571.554,297.855,308.321,95.600,297.287,540.219,418.623,381.342,60.560,174.161,126.095,561.753,57.022,nan,nan
563.154,525.169,423.425,638.675,146.168,571.416,298.966,306.875,96.981,295.991,540.255,418.466,381.393,58.099,174.161,126.095,561.684,57.568,nan,nan
560.337,523.219,422.122,638.624,144.941,568.815,299.656,306.359,97.367,294.459,540.277,418.292,381.464,55.889,174.161,126.095,561.865,58.088,nan,nan
560.655,523.500,424.481,638.045,141.261,565.788,300.391,303.669,97.266,292.557,540.258,418.020,380.855,55.579,174.161,126.095,561.695,58.431,nan,nan
560.695,523.636,423.852,637.763,139.866,563.689,301.541,306.009,97.915,295.309,540.359,419.195,380.635,57.027,174.161,126.095,561.984,58.337,441.824,643.425
562.819,525.946,422.215,637.591,136.443,560.506,301.500,302.617,97.644,292.166,540.350,419.044,380.665,57.031,174.161,126.095,562.423,60.052,nan,nan
562.739,525.925,422.146,637.472,135.951,558.886,302.941,304.582,97.689,292.835,540.366,419.015,380.670,57.337,174.251,126.144,562.580,60.308,442.071,642.365
562.782,526.105,424.281,637.065,133.143,556.195,303.060,304.370,97.192,293.003,540.344,418.974,379.925,58.065,174.301,127.181,562.281,59.917,nan,nan
562.851,526.160,422.304,636.799,132.196,554.888,302.926,304.063,97.453,293.225,540.233,417.912,380.420,58.505,174.886,127.379,562.984,60.715,nan,nan
562.737,526.124,422.052,636.732,132.953,556.301,303.344,305.495,97.607,294.477,540.225,416.898,380.424,58.485,175.169,121.778,563.329,61.164,nan,nan
562.947,526.332,424.028,636.432,132.856,555.785,303.962,304.850,97.687,294.833,540.204,417.513,380.423,58.193,175.985,115.403,563.603,61.914,nan,nan
563.049,526.391,426.834,634.132,132.298,555.013,303.961,303.920,98.146,295.331,540.108,416.045,380.680,57.400,176.538,111.037,563.445,61.785,nan,nan
562.728,526.358,429.052,630.914,131.546,554.517,304.021,304.286,97.750,295.457,540.133,416.158,380.689,57.677,176.735,107.145,563.113,61.543,446.833,633.281
562.806,526.436,434.369,627.655,131.343,554.089,303.768,304.091,97.921,295.872,540.190,414.960,380.725,58.125,177.585,104.417,565.855,62.935,nan,nan
563.529,526.488,433.776,625.976,132.157,555.378,303.716,304.015,97.837,296.623,540.190,414.960,380.132,59.018,177.719,103.744,568.478,57.321,nan,nan
560.536,526.356,434.089,623.932,131.366,554.245,304.115,304.984,98.451,297.936,540.656,414.987,380.710,58.071,177.220,104.321,570.227,51.585,nan,nan
558.206,527.536,429.513,623.331,131.500,554.188,304.142,304.878,99.150,299.390,540.655,414.941,380.899,56.738,177.207,103.346,572.229,52.010,nan,nan
553.548,530.346,430.805,621.971,130.634,553.505,304.142,305.028,98.908,296.192,541.032,415.747,380.890,56.971,177.213,102.965,573.174,51.086,nan,nan
545.010,532.366,430.992,620.938,130.766,553.314,304.378,305.432,98.422,293.641,543.939,413.477,380.914,56.517,177.350,101.794,573.912,51.928,nan,nan
539.426,535.160,430.271,620.670,130.124,552.673,304.238,305.124,99.341,294.356,549.338,423.949,380.934,56.492,177.573,101.281,574.514,50.184,nan,nan
535.808,538.970,430.378,620.134,130.194,552.867,304.294,305.346,99.206,293.008,556.584,429.147,384.851,58.467,177.592,99.882,575.279,50.459,nan,nan
533.786,541.387,430.295,619.533,130.027,552.559,304.383,305.669,99.105,293.118,561.589,431.579,406.174,70.330,177.622,99.504,575.216,51.768,nan,nan
533.176,542.896,430.102,619.049,130.496,553.013,305.009,305.726,99.421,293.659,564.316,431.904,407.972,76.155,177.183,100.728,575.456,51.875,nan,nan
532.122,544.285,430.066,618.662,130.079,552.560,305.014,305.925,99.406,292.989,566.866,433.157,398.335,68.709,177.338,100.632,576.082,50.592,nan,nan
531.519,545.285,429.772,618.271,130.754,553.358,306.015,307.419,99.363,292.888,567.609,433.121,384.049,61.350,177.023,101.667,576.132,51.576,nan,nan
531.126,546.215,430.866,617.560,130.834,553.362,308.656,307.910,99.560,293.409,568.709,433.519,375.542,61.138,177.198,100.402,576.345,52.164,nan,nan
530.042,547.083,430.866,616.976,130.834,553.362,310.294,306.518,100.048,294.254,569.386,433.732,370.063,62.054,176.993,101.070,576.497,54.942,nan,nan
529.440,547.704,430.772,616.606,130.475,552.953,313.277,304.024,100.170,294.997,570.261,433.885,367.734,63.427,177.031,101.545,580.853,55.270,nan,nan
529.938,549.146,430.332,616.603,130.716,553.062,316.219,300.997,100.171,294.984,570.329,433.881,364.412,61.877,177.008,100.788,587.251,50.027,nan,nan
528.383,548.911,429.924,616.537,130.540,552.944,318.002,299.799,100.010,295.464,571.475,434.514,363.431,62.602,177.108,99.152,592.754,47.232,nan,nan
529.873,549.801,430.639,615.927,130.329,552.855,320.887,297.146,101.224,295.288,571.444,434.190,362.441,62.854,177.145,99.266,596.284,46.146,nan,nan
531.294,550.523,429.522,615.969,130.329,552.855,321.283,296.677,101.831,293.864,571.899,434.514,361.885,62.968,177.371,98.337,596.640,47.815,nan,nan
523.904,557.132,430.118,615.549,130.329,552.855,322.382,295.789,101.496,292.015,571.714,434.000,361.719,64.335,178.086,100.038,598.300,47.478,nan,nan
524.131,564.747,430.428,614.956,130.329,552.855,323.737,294.579,102.298,289.842,570.800,432.187,360.824,64.333,178.467,100.431,599.621,47.074,nan,nan
520.175,571.439,430.120,614.974,130.329,552.855,324.180,294.316,102.728,290.534,574.286,431.932,360.832,65.151,179.012,99.416,600.454,47.413,nan,nan
518.879,576.255,430.116,614.587,130.329,552.855,324.704,294.235,103.198,291.499,580.109,436.923,360.500,65.803,178.527,99.080,600.590,47.484,nan,nan
518.570,579.214,429.585,614.677,130.329,552.855,325.253,293.968,103.457,290.917,586.190,438.678,360.218,66.762,179.402,97.444,600.767,47.542,nan,nan
518.848,581.301,429.167,614.917,130.042,552.028,325.558,293.815,103.762,291.195,588.205,438.349,360.179,67.081,177.819,99.247,600.502,47.885,nan,nan
517.806,583.866,429.759,618.294,132.119,550.942,326.043,293.222,103.829,291.295,592.738,439.995,360.116,67.922,177.523,98.618,601.100,47.847,nan,nan
517.470,585.638,431.483,619.387,133.200,544.902,327.301,292.620,103.956,290.008,593.645,439.158,360.307,68.721,177.632,98.444,600.971,48.191,nan,nan
518.183,586.414,431.806,619.929,132.646,539.023,326.525,292.986,104.210,291.390,595.561,439.101,359.752,68.543,177.425,98.983,602.135,47.753,nan,nan
517.943,587.447,431.493,620.979,132.219,535.788,328.173,291.750,104.065,291.328,596.360,439.336,359.633,69.313,177.489,98.530,602.019,48.074,nan,nan
517.895,588.448,430.782,620.719,131.661,534.868,328.540,291.972,104.144,290.296,596.523,438.860,359.865,69.861,177.547,98.250,601.905,48.296,nan,nan
518.030,589.095,430.872,620.880,131.145,534.872,329.357,291.432,104.168,290.455,597.165,438.602,359.657,69.962,177.550,98.085,602.273,48.175,nan,nan
517.341,590.442,430.916,620.989,130.986,534.444,329.047,291.643,104.388,291.745,597.773,438.958,360.289,69.923,176.954,98.521,603.341,47.611,nan,nan
517.761,590.780,429.699,620.198,131.133,535.210,329.027,291.710,104.466,291.615,597.760,438.943,368.257,70.130,176.576,99.142,603.105,47.973,nan,nan
517.946,591.031,430.143,620.604,131.294,535.599,329.007,291.641,104.831,292.508,598.583,439.335,373.412,67.225,176.604,99.070,602.819,48.307,nan,nan
517.907,591.654,429.588,620.292,131.287,535.453,329.178,291.821,105.685,292.712,598.317,439.261,377.904,65.614,176.598,99.070,603.411,48.068,nan,nan
518.100,591.450,429.430,620.301,131.287,535.453,328.751,292.303,104.532,290.624,598.487,439.420,380.255,66.992,176.840,98.580,603.503,47.960,nan,nan
521.044,589.985,428.696,619.715,131.361,535.922,329.180,292.029,104.859,289.440,598.495,439.404,381.298,67.885,176.697,98.973,603.971,47.706,nan,nan
516.812,598.663,429.142,620.177,131.543,536.117,329.184,291.959,104.166,286.611,598.913,439.637,383.416,67.550,176.870,98.960,603.947,47.777,nan,nan
519.356,601.265,429.261,620.240,131.509,535.833,328.814,292.495,104.023,286.826,599.250,439.687,383.600,68.478,176.484,99.295,604.294,47.854,nan,nan
517.406,608.988,428.843,620.041,131.336,535.669,328.695,292.548,104.023,287.034,598.782,438.712,384.710,68.247,176.597,99.258,604.246,47.916,nan,nan
518.539,612.761,428.364,619.367,131.677,536.267,329.667,290.842,104.297,287.453,597.338,436.684,384.379,68.761,175.490,99.665,603.946,48.229,nan,nan
519.972,612.936,427.977,618.961,131.153,534.825,331.210,290.077,104.539,288.127,596.346,437.028,384.926,68.819,173.554,98.863,602.796,49.117,nan,nan
519.861,614.504,427.985,619.114,131.153,534.825,332.325,290.292,104.805,288.762,595.313,437.814,384.854,69.141,174.744,96.020,603.714,50.959,nan,nan
520.373,615.109,427.718,618.897,132.203,536.866,333.866,289.917,104.462,288.386,594.016,437.235,385.811,69.182,175.970,94.597,607.645,51.894,nan,nan
520.794,614.946,427.652,619.061,132.424,536.585,334.580,290.240,104.513,288.779,593.161,437.177,385.717,69.226,175.954,91.235,611.385,50.318,nan,nan
520.562,616.805,427.537,618.950,127.807,536.612,334.980,291.297,104.836,289.289,592.706,435.608,385.980,69.182,176.234,89.426,614.472,50.640,nan,nan
520.715,616.678,427.165,618.307,124.468,535.102,335.835,291.253,104.826,289.514,592.226,435.240,385.653,69.813,175.834,88.584,616.405,51.466,nan,nan
520.860,617.527,426.877,617.925,122.226,533.716,336.154,291.519,104.634,289.517,591.681,435.328,386.951,69.020,175.902,87.894,618.408,52.308,nan,nan
521.497,616.960,427.054,618.134,117.687,532.679,336.460,291.734,104.682,289.641,591.545,434.945,385.953,69.661,175.655,88.228,618.529,53.261,nan,nan
520.822,618.508,427.080,618.228,116.396,533.243,336.833,291.246,104.999,290.071,591.059,434.952,385.631,69.936,175.463,88.371,618.245,53.040,nan,nan
521.639,618.189,426.883,617.979,115.768,533.370,337.067,291.755,104.975,290.280,591.079,434.460,386.594,69.594,175.678,87.674,619.426,53.447,nan,nan
521.449,617.871,426.382,617.301,114.504,532.657,336.772,292.513,104.763,290.122,590.961,433.275,386.594,69.594,175.663,87.940,620.373,53.374,nan,nan
521.335,619.408,426.771,617.645,114.162,533.119,337.710,291.122,105.210,291.090,590.448,434.495,386.645,69.449,175.702,87.594,619.107,53.751,nan,nan
521.340,619.801,426.609,617.519,113.727,532.975,337.594,291.642,105.018,290.545,590.936,432.828,386.633,69.505,175.541,87.484,619.687,54.110,nan,nan
521.596,619.434,426.493,617.445,113.376,532.877,337.658,292.216,104.983,290.890,590.192,432.318,385.934,70.023,175.492,87.496,619.884,53.880,nan,nan
521.856,619.646,426.290,617.335,113.744,533.077,337.906,292.168,104.984,291.020,582.376,433.273,386.004,69.977,175.434,88.297,619.843,53.959,nan,nan
521.805,619.563,425.987,616.966,113.622,533.384,337.821,292.532,105.009,291.326,577.359,432.736,385.103,70.707,175.281,87.991,619.461,54.180,nan,nan
522.007,619.321,425.930,616.635,113.622,533.384,337.753,292.984,105.657,292.179,570.657,433.747,385.723,70.317,175.281,87.991,619.297,54.512,nan,nan
522.003,619.810,426.011,616.722,113.656,533.426,337.888,293.125,105.514,291.878,567.236,429.841,385.604,70.321,175.281,87.991,618.841,54.948,nan,nan
521.878,619.849,426.001,616.766,113.932,533.205,338.123,292.600,105.565,291.882,564.085,428.649,385.221,70.861,175.281,87.991,619.788,54.429,nan,nan
522.409,620.041,425.614,616.236,113.933,533.219,337.118,292.858,105.447,291.736,561.644,427.830,383.033,66.523,175.247,88.258,619.436,54.705,nan,nan
522.551,619.893,425.840,616.480,114.063,533.320,336.723,292.464,105.395,291.683,560.663,426.578,382.120,66.742,175.332,87.837,619.149,54.905,nan,nan
522.424,620.571,425.397,615.987,114.009,533.278,337.950,291.602,105.787,292.476,560.090,425.864,379.905,64.462,175.560,87.785,619.173,55.028,nan,nan
525.036,617.762,425.243,615.731,113.818,533.269,337.775,292.306,105.873,292.891,559.578,424.971,377.904,63.190,175.540,87.790,619.301,55.004,nan,nan
523.504,624.958,424.885,615.329,113.724,533.190,338.471,292.086,106.163,293.149,559.545,423.986,377.574,63.828,175.540,87.790,619.173,55.028,nan,nan
526.348,633.075,425.659,615.963,112.872,533.168,338.557,293.323,106.213,293.209,558.560,423.802,376.397,61.844,175.588,87.722,618.997,55.095,nan,nan
531.712,632.361,423.937,614.247,114.762,533.434,338.530,291.877,106.462,293.772,559.788,422.076,376.740,63.624,175.258,88.280,619.133,55.166,nan,nan
534.065,637.459,423.185,615.124,109.793,534.116,339.245,293.493,106.690,294.354,558.249,422.662,376.593,64.297,175.268,88.253,619.150,55.157,nan,nan
535.713,640.017,419.940,617.291,106.648,533.832,339.337,293.273,106.774,294.517,555.732,421.015,375.936,63.111,175.059,88.205,618.452,55.494,nan,nan
537.690,641.541,419.764,621.084,103.328,533.913,339.039,292.909,106.667,294.260,547.208,418.632,376.414,64.943,175.038,89.238,614.250,58.317,nan,nan
538.621,643.334,418.904,626.717,100.845,534.978,339.016,292.844,107.010,294.810,538.348,414.253,375.500,62.824,175.265,91.066,610.814,54.643,nan,nan
539.829,642.329,417.774,629.220,99.455,535.504,339.004,292.307,107.690,296.101,538.110,410.551,375.745,64.045,176.213,90.778,608.518,55.155,nan,nan
540.849,645.809,417.528,631.796,98.574,535.360,339.287,293.619,107.788,298.106,533.388,406.857,375.694,63.955,174.751,90.026,608.147,53.761,nan,nan
545.208,650.472,416.734,633.200,96.975,536.475,339.282,293.986,105.340,299.624,534.536,404.853,375.712,65.063,175.060,89.533,607.403,55.444,nan,nan
549.763,660.319,416.763,633.593,95.634,536.330,339.651,293.980,104.581,300.617,533.138,403.100,376.025,65.056,175.930,88.979,607.374,56.179,nan,nan
553.835,662.768,416.940,633.943,95.837,536.566,339.436,294.722,100.275,300.974,532.118,401.979,375.351,64.309,177.526,87.025,606.633,52.529,nan,nan
557.732,665.080,416.675,634.859,96.369,536.454,339.989,293.702,98.681,301.667,529.940,401.103,375.406,63.598,178.135,86.531,606.616,53.881,nan,nan
559.176,665.314,415.992,636.576,95.888,536.554,339.436,294.578,96.356,302.568,528.724,400.448,375.473,65.327,177.416,86.717,606.547,54.345,nan,nan
560.670,666.346,416.009,637.061,96.737,536.787,336.982,293.429,96.128,302.614,529.225,399.682,375.592,65.495,177.527,86.743,606.618,55.398,nan,nan
561.696,666.743,415.985,637.256,96.534,537.039,335.912,293.330,94.862,303.464,530.305,398.615,375.696,66.550,177.527,86.743,606.375,55.473,nan,nan
562.210,666.825,415.280,637.733,95.723,537.158,334.309,294.181,94.588,303.430,529.700,398.183,375.572,66.940,177.757,86.441,606.075,54.890,nan,nan
563.331,667.590,416.029,638.047,96.184,537.184,333.743,293.928,93.266,304.262,530.966,397.294,375.665,66.888,178.251,86.411,606.155,55.394,nan,nan
563.660,667.962,414.811,638.952,95.689,537.232,332.710,294.450,92.696,304.488,530.681,397.607,375.520,67.833,177.707,86.598,606.397,55.890,nan,nan
564.107,667.496,414.895,639.526,97.907,537.456,333.041,295.417,93.011,305.019,527.797,396.131,375.420,67.545,178.006,86.610,606.112,56.170,nan,nan
564.662,668.010,414.981,638.819,98.568,541.423,332.118,294.952,92.747,305.143,528.780,394.804,375.345,67.192,178.218,86.475,606.490,56.399,nan,nan
565.098,668.507,415.056,638.746,96.129,546.098,332.114,295.811,92.393,305.329,527.806,393.851,375.152,66.986,178.310,86.463,606.224,57.559,nan,nan
565.563,665.831,414.917,639.320,93.191,548.327,332.444,296.035,91.813,305.750,528.453,393.069,375.058,66.606,178.166,86.553,606.620,56.940,nan,nan
572.105,664.519,414.773,639.315,89.167,551.518,333.203,296.681,91.946,305.883,527.620,393.413,375.289,68.402,178.462,86.279,606.306,58.744,nan,nan
580.506,669.166,414.779,638.824,87.053,553.223,332.120,296.310,91.943,306.111,527.863,393.167,375.028,67.365,178.618,86.180,607.135,60.226,nan,nan
587.662,671.904,414.906,638.601,85.637,554.036,332.917,297.236,92.280,306.395,528.015,392.988,375.317,68.919,178.618,86.180,610.281,57.242,nan,nan
595.817,675.861,414.517,639.223,82.446,557.020,332.756,297.225,93.403,306.294,529.047,394.293,374.844,68.056,178.111,86.584,610.489,53.383,nan,nan
600.686,676.273,414.187,640.537,82.605,556.747,331.909,296.788,92.275,306.526,529.343,402.202,374.923,67.991,177.665,86.732,610.444,55.269,nan,nan
603.792,676.433,414.261,640.121,80.638,558.244,332.363,297.518,93.178,306.600,530.174,407.706,375.317,70.525,177.825,86.737,610.524,54.836,nan,nan
605.242,676.043,414.148,640.691,81.914,557.249,332.255,297.555,93.561,306.745,532.610,408.598,377.377,68.877,177.522,88.550,610.368,54.918,nan,nan
606.775,675.899,414.026,640.648,80.597,558.275,332.186,297.723,92.402,307.302,534.642,410.902,378.217,64.690,177.138,90.515,610.532,54.375,nan,nan
607.375,675.977,413.957,640.737,80.962,558.043,332.064,297.727,92.376,307.451,536.936,410.091,378.615,62.378,180.840,92.028,610.803,54.930,nan,nan
608.272,676.337,414.351,639.784,78.727,559.941,332.611,298.173,92.129,307.629,537.209,412.739,378.275,61.362,182.227,93.196,610.633,55.236,nan,nan
608.338,676.353,414.088,640.367,79.248,559.543,332.683,298.269,92.653,307.808,537.783,412.558,377.945,62.192,185.371,94.895,610.385,55.591,nan,nan
608.310,676.266,414.231,640.340,79.143,559.595,332.801,298.644,92.289,308.065,538.835,412.829,377.965,62.012,186.422,95.358,610.427,56.167,nan,nan
